,x,y,z
23945,-4.858049666266223,-0.11312957228494211,1
23946,-4.855836154335815,-0.11349428328378935,1
23947,-4.853622615920156,-0.11385908571963126,1
23948,-4.851409051165014,-0.1142239789522181,1
23949,-4.849195460216167,-0.11458896234129945,1
23950,-4.84698184321941,-0.11495403524662197,1
23951,-4.844768200320522,-0.11531919702793587,1
23952,-4.84255453166528,-0.11568444704498893,1
23953,-4.840340837399461,-0.1160497846575327,1
23954,-4.838127117668862,-0.11641520922531205,1
23955,-4.835913372619255,-0.1167807201080782,1
23956,-4.833699602396421,-0.11714631666558019,1
23957,-4.831485807146151,-0.11751199825756498,1
23958,-4.82927198701422,-0.11787776424378242,1
23959,-4.827058142146412,-0.11824361398398107,1
23960,-4.824844272688502,-0.11860954683791125,1
23961,-4.822630378786286,-0.11897556216531893,1
23962,-4.820416460585538,-0.11934165932595447,1
23963,-4.818202518232036,-0.11970783767956768,1
23964,-4.815988551871572,-0.12007409658590487,1
23965,-4.8137745616499235,-0.12044043540471644,1
23966,-4.811560547712873,-0.12080685349575064,1
23967,-4.809346510206192,-0.1211733502187578,1
23968,-4.807132449275682,-0.12153992493348365,1
23969,-4.804918365067114,-0.12190657699967947,1
23970,-4.8027042577262655,-0.1222733057770939,1
23971,-4.800490127398931,-0.12264011062547422,1
23972,-4.798275974230885,-0.12300699090457014,1
23973,-4.796061798367904,-0.12337394597413108,1
23974,-4.793847599955783,-0.12374097519390483,1
23975,-4.791633379140301,-0.12410807792363959,1
23976,-4.7894191360672345,-0.1244752535230855,1
23977,-4.787204870882362,-0.12484250135199193,1
23978,-4.784990583731478,-0.12520982077010523,1
23979,-4.782776274760356,-0.12557721113717613,1
23980,-4.780561944114776,-0.12594467181295324,1
23981,-4.778347591940528,-0.12631220215718442,1
23982,-4.776133218383394,-0.12667980152961886,1
23983,-4.773918823589149,-0.12704746929000527,1
23984,-4.771704407703574,-0.12741520479809373,1
23985,-4.769489970872462,-0.12778300741363086,1
23986,-4.767275513241588,-0.12815087649636686,1
23987,-4.765061034956728,-0.12851881140605081,1
23988,-4.762846536163678,-0.1288868115024302,1
23989,-4.760632017008211,-0.12925487614525388,1
23990,-4.758417477636111,-0.1296230046942716,1
23991,-4.756202918193154,-0.12999119650923274,1
23992,-4.753988338825136,-0.13035945094988394,1
23993,-4.751773739677829,-0.1307277673759752,1
23994,-4.749559120897012,-0.13109614514725615,1
23995,-4.7473444826284785,-0.13146458362347377,1
