,x,y,z,yaw
1345,2.284409917505987,-0.02891057814275988,1.011477508107998,-1.136783252814813
1346,2.2863850530099983,-0.029072900694756654,1.0115484443291296,-1.1381240587801238
1347,2.28836026796025,-0.029234664771038643,1.0116192434039446,-1.1394628787848387
1348,2.2903355613391216,-0.02939586933498889,1.0116899054250927,-1.1407997128289558
1349,2.2923109321289896,-0.029556513349990154,1.0117604304852246,-1.1421345609124773
1350,2.2942863793122354,-0.029716595779425536,1.0118308186769902,-1.1434674230354025
1351,2.2962619018712367,-0.029876115586677854,1.0119010700930393,-1.1447982991977308
1352,2.2982374987883727,-0.03003507173513026,1.0119711848260224,-1.1461271893994627
1353,2.300213169046023,-0.03019346318816596,1.0120411629685893,-1.1474540936405968
1354,2.3021889116265646,-0.03035128890916755,1.0121110046133897,-1.1487790119211359
1355,2.3041647255123774,-0.030508547861518243,1.012180709853074,-1.150101944241078
1356,2.3061406096858397,-0.03066523900860113,1.0122502787802916,-1.1514228906004242
1357,2.3081165631293317,-0.030821361313799256,1.0123197114876927,-1.1527418509991727
1358,2.310092584825231,-0.03097691374049566,1.012389008067927,-1.154058825437326
1359,2.312068673755917,-0.03113189525207355,1.0124581686136445,-1.1553738139148813
1360,2.3140448289037683,-0.03128630481191619,1.0125271932174944,-1.1566868164318405
1361,2.3160210492511637,-0.03144014138340623,1.0125960819721271,-1.1579978329882037
1362,2.3179973337804816,-0.031593403929927044,1.0126648349701919,-1.15930686358397
1363,2.319973681474102,-0.0317460914148619,1.0127334523043383,-1.1606139082191405
1364,2.3219500913144024,-0.031898202801594,1.012801934067216,-1.1619189668937127
1365,2.323926562283763,-0.03204973705350628,1.012870280351475,-1.1632220396076902
1366,2.3259030933645612,-0.03220069313398216,1.0129384912497643,-1.1645231263610705
1367,2.3278796835391766,-0.0323510700064048,1.0130065668547337,-1.1658222271538539
1368,2.3298563317899887,-0.03250086663415752,1.0130745072590324,-1.1671193419860413
1369,2.3318330370993747,-0.03265008198062319,1.01314231255531,-1.168414470857631
1370,2.333809798449715,-0.032798715009185575,1.013209982836216,-1.1697076137686255
1371,2.3357866148233866,-0.03294676468322777,1.0132775181943994,-1.1709987707190233
1372,2.3377634852027693,-0.03309422996613298,1.0133449187225099,-1.172287941708824
1373,2.339740408570243,-0.033241109821284476,1.0134121845131965,-1.173575126738029
1374,2.3417173839081844,-0.03338740321206568,1.0134793156591086,-1.174860325806637
1375,2.3436944101989745,-0.03353310910185997,1.0135463122528952,-1.1761435389146477
1376,2.3456714864249895,-0.03367822645405061,1.0136131743872059,-1.1774247660620625
1377,2.3476486115686113,-0.03382275423202108,1.0136799021546894,-1.1787040072488812
1378,2.3496257846122157,-0.03396669139915465,1.013746495647995,-1.1799812624751032
1379,2.3516030045381826,-0.034110036918834685,1.0138129549597719,-1.1812565317407286
1380,2.3535802703288917,-0.034252789754444624,1.0138792801826688,-1.1825298150457573
1381,2.3555575809667206,-0.03439494886936789,1.013945471409335,-1.183801112390189
1382,2.3575349354340487,-0.034536513226988086,1.0140115287324192,-1.1850704237740248
1383,2.359512332713255,-0.034677481790688636,1.0140774522445706,-1.1863377491972638
1384,2.361489771786717,-0.034817853523852804,1.0141432420384378,-1.1876030886599067
1385,2.3634672516368154,-0.03495762738986419,1.0142088982066697,-1.1888664421619528
1386,2.365444771245927,-0.03509680235210627,1.0142744208419154,-1.1901278097034012
1387,2.3674223295964314,-0.035235377373962595,1.0143398100368235,-1.1913871912842549
1388,2.3693999256707077,-0.035373351418816756,1.0144050658840424,-1.1926445869045113
1389,2.371377558451134,-0.035510723450052184,1.0144701884762215,-1.1938999965641712
1390,2.373355226920091,-0.035647492431052585,1.014535177906009,-1.1951534202632348
1391,2.375332930059954,-0.03578365732520128,1.0146000342660535,-1.1964048580017006
1392,2.3773106668531043,-0.03591921709588208,1.0146647576490038,-1.1976543097795713
1393,2.37928843628192,-0.036054170706478594,1.0147293481475086,-1.1989017755968452
1394,2.3812662373287803,-0.03618851712037441,1.0147938058542159,-1.2001472554535222
1395,2.3832440689760634,-0.03632225530095301,1.0148581308617748,-1.2013907493496032
1396,2.3852219302061477,-0.03645538421159822,1.0149223232628333,-1.2026322572850874
1397,2.387199820001413,-0.036587902815693685,1.01498638315004,-1.2038717792599747
1398,2.389177737344237,-0.03671981007662295,1.0150503106160436,-1.2051093152742651
1399,2.3911556812169983,-0.03685110495776989,1.0151141057534918,-1.20634486532796
1400,2.393133650602077,-0.03698178642251826,1.0151777686550332,-1.207578429421058
1401,2.3951116444818505,-0.037111853434251385,1.0152412994133164,-1.2088100075535597
1402,2.3970896618386988,-0.037241304956353694,1.015304698120989,-1.2100395997254636
1403,2.3990677016549986,-0.037370139952208115,1.0153679648707,-1.2112672059367724
1404,2.4010457629131303,-0.037498357385198966,1.0154310997550968,-1.2124928261874843
1405,2.403023844595473,-0.037625956218709955,1.015494102866828,-1.2137164604775998
1406,2.4050019456844036,-0.03775293541612473,1.0155569742985417,-1.2149381088071185
1407,2.4069800651623026,-0.0378792939408274,1.0156197141428855,-1.2161577711760412
1408,2.408958202011547,-0.038005030756201374,1.015682322492508,-1.217375447584366
1409,2.4109363552145173,-0.03813014482563093,1.015744799440057,-1.218591138032095
1410,2.412914523753591,-0.03825463511249949,1.0158071450781803,-1.219804842519228
1411,2.4148927066111474,-0.03837850058019138,1.0158693594995258,-1.2210165610457642
1412,2.416870902769565,-0.038501740192090184,1.0159314427967416,-1.2222262936117039
1413,2.4188491112112214,-0.038624352911579785,1.0159933950624755,-1.2234340402170463
1414,2.420827330918497,-0.03874633770204439,1.0160552163893752,-1.2246398008617922
1415,2.422805560873771,-0.03886769352686764,1.0161169068700886,-1.2258435755459431
1416,2.4247838000594193,-0.038988419349433645,1.0161784665972633,-1.2270453642694963
1417,2.4267620474578226,-0.039108514133126104,1.0162398956635472,-1.2282451670324535
1418,2.4287403020513594,-0.039227976841329504,1.0163011941615876,-1.2294429838348129
1419,2.4307185628224084,-0.039346806437427495,1.0163623621840325,-1.2306388146765763
1420,2.4326968287533477,-0.03946500188480401,1.0164233998235295,-1.2318326595577442
1421,2.4346750988265566,-0.03958256214684336,1.0164843071727259,-1.2330245184783148
1422,2.4366533720244137,-0.039699486186929256,1.0165450843242694,-1.234214391438289
1423,2.438631647329297,-0.03981577296844596,1.0166057313708072,-1.2354022784376668
1424,2.440609923723586,-0.039931421454777516,1.0166662484049873,-1.2365881794764477
1425,2.442588200189659,-0.040046430609308015,1.0167266355194566,-1.2377720945546318
1426,2.4445664757098946,-0.0401607993954215,1.0167868928068629,-1.2389540236722199
1427,2.446544749266671,-0.04027452677650223,1.0168470203598532,-1.240133966829212
